# FAO production data is used to scale Net Exports (FAO Exports - FAO Imports) at the Region level
# such that Global Production equals Consumption (Production - Net Exports).
GCAM_region_ID,GCAM_commodity,year,Prod_bm3,NetExp_bm3,Cons_bm3
21,Forest,1974,0.005394001200000001,-3.8826089314848884e-4,0.00578226209314849
21,Forest,1975,0.0052385034,-3.980884638471061e-4,0.0056365918638471065
21,Forest,1976,0.0052285710000000004,-4.430062773205781e-4,0.0056715772773205785
21,Forest,1977,0.005255192,-4.8620349653511787e-4,0.0057413954965351175
21,Forest,1978,0.005278592,-5.277861759132949e-4,0.005806378175913295
21,Forest,1979,0.0053113892,-5.508436596000366e-4,0.005862232859600036
21,Forest,1980,0.005324781,-5.752518195925671e-4,0.005900032819592567
21,Forest,1981,0.0053349018,-5.829805739933757e-4,0.0059178823739933755
21,Forest,1982,0.005337114600000001,-5.886520860746789e-4,0.0059257666860746796
21,Forest,1983,0.0053303380000000004,-5.440814079643412e-4,0.005874419407964342
21,Forest,1984,0.005327369400000001,-5.428561836667307e-4,0.005870225583666732
21,Forest,1985,0.0053538538,-5.314419818746923e-4,0.005885295781874692
21,Forest,1986,0.0046704094000000005,-5.128513956785628e-4,0.005183260795678563
21,Forest,1987,0.0040152294000000005,-4.690366212527783e-4,0.004484266021252779
21,Forest,1988,0.0033532656000000004,-4.720731919183505e-4,0.003825338791918351
21,Forest,1989,0.0027521286,-4.308632713684625e-4,0.0031829918713684627
21,Forest,1990,0.0021261016000000002,-3.943609823158678e-4,0.002520462582315868
21,Forest,1991,0.0022393516000000003,-3.389837348057702e-4,0.0025783353348057705
21,Forest,1992,0.0023319878,-3.191030103084961e-4,0.002651090810308496
21,Forest,1993,0.0024085974000000003,-2.7788963183577675e-4,0.002686487031835777
21,Forest,1994,0.0024143510000000003,-2.5618661854849914e-4,0.0026705376185484995
21,Forest,1995,0.0024635426,-2.2518332136281472e-4,0.002688725921362815
21,Forest,1996,0.0024564428000000004,-2.2877418219034934e-4,0.0026852169821903497
21,Forest,1997,0.002406524,-2.3540124622444892e-4,0.002641925246224449
21,Forest,1998,0.002368792,-2.275054866199759e-4,0.002596297486619976
21,Forest,1999,0.0023276586,-1.94164207289856e-4,0.002521822807289856
21,Forest,2000,0.0021825164,-1.8317843182620933e-4,0.0023656948318262093
21,Forest,2001,0.0021096994,-1.7691100150704717e-4,0.0022866104015070473
21,Forest,2002,0.0020590108000000003,-1.9325095634046717e-4,0.0022522617563404674
21,Forest,2003,0.0020123256000000003,-2.583933390519059e-4,0.0022707189390519062
21,Forest,2004,0.0019812824,-3.2416356721936017e-4,0.0023054459672193603
21,Forest,2005,0.0020462118000000003,-4.0834396413586124e-4,0.0024545557641358615
21,Forest,2006,0.002074808,-4.756471482298104e-4,0.0025504551482298105
21,Forest,2007,0.0021160688000000003,-4.685284983901245e-4,0.002584597298390125
21,Forest,2008,0.0021463598000000003,-4.2716332896916695e-4,0.0025735231289691672
21,Forest,2009,0.0021637758,-4.012623851428398e-4,0.00256503818514284
21,Forest,2010,0.0021822526,-3.5349266380542465e-4,0.002535745263805425
21,Forest,2011,0.0021972048,-2.9299804101122874e-4,0.002490202841011229
21,Forest,2012,0.0022168428000000004,-2.771471020541552e-4,0.0024939899020541556
21,Forest,2013,0.0022008188,-2.7628899434570123e-4,0.0024771077943457013
21,Forest,2014,0.00221907325,-2.6793857887795914e-4,0.0024870118288779592
21,Forest,2015,0.0022128983333333336,-2.4872105105692077e-4,0.0024616193843902544
22,Forest,1971,0.0153984116,-1.1432337636430208e-4,0.015512734976364302
22,Forest,1972,0.015686671200000002,-9.988020431424272e-5,0.015786551404314245
22,Forest,1973,0.0159564596,-9.31188375476906e-5,0.01604957843754769
22,Forest,1974,0.0162095184,-6.57249533544367e-5,0.016275243353354438
